Subject,Course Number,Course Name,Course Code,Workload %
"CSP","300","Topics in Upper-Level STEM Disciplines: CSP STEM Seminar","CSP300","N/A"
"CZECH","141","First Year Czech","CZECH141","N/A"
"CZECH","142","First-Year Czech","CZECH142","N/A"
"CZECH","241","Second-Year Czech","CZECH241","N/A"
"CZECH","242","Second-Year Czech","CZECH242","N/A"
"CZECH","315","The Czech New Wave and Its Legacy","CZECH315","27"
"CZECH","450","Directed Reading","CZECH450","N/A"
"CZECH","480","Directed Reading","CZECH480","N/A"
"CZECH","541","First Year Czech I","CZECH541","N/A"
"CZECH","542","First-Year Czech II","CZECH542","N/A"
"CZECH","543","Second-Year Czech I","CZECH543","N/A"
"CZECH","544","Second-Year Czech II","CZECH544","N/A"
"DANCE","100","Introduction to Dance","DANCE100","6"
"DANCE","101","Modern Dance I","DANCE101","8"
"DANCE","102","Modern Dance I","DANCE102","N/A"
"DANCE","103","Commercial Dance Styles I","DANCE103","12"
"DANCE","104","Modern Dance I","DANCE104","N/A"
"DANCE","106","Physical Practice: Modern Legacy Dance I/II","DANCE106","N/A"
"DANCE","111","Ballet I","DANCE111","0"
"DANCE","112","Ballet I","DANCE112","N/A"
"DANCE","113","Ballet I","DANCE113","0"
"DANCE","114","Ballet I","DANCE114","N/A"
"DANCE","115","Ballet Fundamental 1","DANCE115","N/A"
"DANCE","116","Ballet Fundamentals 2","DANCE116","N/A"
"DANCE","121","First-Year Repertory","DANCE121","N/A"
"DANCE","122","First-Year Repertory","DANCE122","0"
"DANCE","126","First-Year Dance Company","DANCE126","N/A"
"DANCE","127","First-Year Dance Lab","DANCE127","7"
"DANCE","128","First-Year Dance Lab","DANCE128","7"
"DANCE","131","Dance Composition 1","DANCE131","8"
"DANCE","132","Dance Composition 2","DANCE132","N/A"
"DANCE","133","Movement Composition for Dance Minors","DANCE133","N/A"
"DANCE","153","Anatomy and Physiology for Dancers","DANCE153","N/A"
"DANCE","155","Kinesiology for Dancers: A Guide to Injury Prevention","DANCE155","N/A"
"DANCE","160","Introduction to the Fundamentals of Acting","DANCE160","N/A"
"DANCE","171","Pilates/Integrative Movement Introduction","DANCE171","N/A"
"DANCE","191","First-Year Seminar","DANCE191","N/A"
"DANCE","201","Physical Practice: Floorwork Fundamentals","DANCE201","N/A"
"DANCE","202","Modern Dance II","DANCE202","N/A"
"DANCE","203","Commercial Dance Styles II","DANCE203","N/A"
"DANCE","204","Modern Dance II","DANCE204","N/A"
"DANCE","208","Tai Chi Fusion","DANCE208","N/A"
"DANCE","211","Ballet II","DANCE211","0"
"DANCE","212","Ballet II","DANCE212","N/A"
"DANCE","213","Ballet II","DANCE213","N/A"
"DANCE","214","Ballet II","DANCE214","N/A"
"DANCE","221","Sophomore Repertory","DANCE221","N/A"
"DANCE","222","Sophomore Repertory","DANCE222","N/A"
"DANCE","227","Sophomore Dance Lab","DANCE227","6"
"DANCE","228","Sophomore Dance Lab","DANCE228","9"
"DANCE","231","Dance Composition 3","DANCE231","N/A"
"DANCE","232","Dance Composition 4","DANCE232","N/A"
"DANCE","241","The Art of Dance: An Introduction to American and European Dance History, Aesthetics, and Criticism","DANCE241","9"
"DANCE","242","The Integration of Music and Movement","DANCE242","N/A"
"DANCE","247","Dance and Society","DANCE247","N/A"
"DANCE","250","Introduction to Technical Production","DANCE250","N/A"
"DANCE","261","Congolese Dance 1","DANCE261","N/A"
"DANCE","262","Congolese Dance I","DANCE262","N/A"
"DANCE","265","Introduction to Afro-Caribbean Dance","DANCE265","N/A"
"DANCE","270","Progressing Ballet Technique: Conditioning/Strengthening","DANCE270","N/A"
"DANCE","273","Design Fundamentals for Dance","DANCE273","N/A"
"DANCE","291","Sophomore Seminar","DANCE291","N/A"
"DANCE","301","Modern Dance III","DANCE301","N/A"
"DANCE","302","Modern Dance III","DANCE302","N/A"
"DANCE","303","Commercial Dance Styles III/IV","DANCE303","N/A"
"DANCE","304","Modern Dance III","DANCE304","N/A"
"DANCE","305","Physical Practice: Humphrey level III/IV","DANCE305","N/A"
"DANCE","306","Physical Practice: Modern Legacy Dance III/IV","DANCE306","N/A"
"DANCE","311","Ballet III","DANCE311","N/A"
"DANCE","312","Ballet III","DANCE312","N/A"
"DANCE","313","Ballet III","DANCE313","N/A"
"DANCE","314","Ballet III","DANCE314","N/A"
"DANCE","321","Junior Repertory","DANCE321","N/A"
"DANCE","322","Junior Repertory","DANCE322","N/A"
"DANCE","327","Junior Dance Lab","DANCE327","7"
"DANCE","328","Junior Dance Lab","DANCE328","9"
"DANCE","331","Advanced Dance Making Lab","DANCE331","N/A"
"DANCE","333","Performance Practices Through Collaboration","DANCE333","N/A"
"DANCE","334","Solo Performance","DANCE334","N/A"
"DANCE","335","Server Error (500)","DANCE335","N/A"
"DANCE","342","Topics in World Dance","DANCE342","15"
"DANCE","347","Dancing Cities: Cultural Capitals","DANCE347","N/A"
"DANCE","348","Africanist Traditions","DANCE348","N/A"
"DANCE","372","Dance Production","DANCE372","N/A"
"DANCE","391","Advanced Thesis Project Lab","DANCE391","N/A"
"DANCE","401","Physical Practice: Floorwork III/IV","DANCE401","N/A"
"DANCE","402","Modern Dance IV","DANCE402","N/A"
"DANCE","403","Modern Dance IV","DANCE403","N/A"
"DANCE","404","Modern Dance IV","DANCE404","N/A"
"DANCE","405","Ann Arbor Dance Works Technique","DANCE405","N/A"
"DANCE","406","Paul Taylor Summer Intensive/UM Technique","DANCE406","N/A"
"DANCE","407","Physical Practice: Advanced Partnering","DANCE407","N/A"
"DANCE","411","Ballet IV","DANCE411","N/A"
"DANCE","412","Ballet IV","DANCE412","N/A"
"DANCE","413","Ballet IV","DANCE413","N/A"
"DANCE","414","Ballet IV","DANCE414","N/A"
"DANCE","421","Senior Repertory","DANCE421","N/A"
"DANCE","422","Senior Repertory","DANCE422","N/A"
"DANCE","423","AADW Repertory","DANCE423","N/A"
"DANCE","424","Paul Taylor Summer Intensive - Repertory","DANCE424","N/A"
"DANCE","427","Senior Dance Lab","DANCE427","7"
"DANCE","428","Senior Dance Lab","DANCE428","9"
"DANCE","431","Dramaturgy for Physical Performance","DANCE431","N/A"
"DANCE","442","Dance and Technology","DANCE442","N/A"
"DANCE","444","Dance Across Borders","DANCE444","N/A"
"DANCE","445","DWDQ","DANCE445","N/A"
"DANCE","446","Accompanying Movement","DANCE446","N/A"
"DANCE","448","Writing Dancing","DANCE448","N/A"
"DANCE","481","Teaching Methods","DANCE481","N/A"
"DANCE","482","Teaching Methods","DANCE482","N/A"
"DANCE","491","Senior Seminar","DANCE491","N/A"
"DANCE","493","Senior Dance Concert","DANCE493","N/A"
"DANCE","494","Senior Dance Concert","DANCE494","N/A"
"DANCE","496","Special Topics","DANCE496","13"
"DANCE","497","Directed Independent Study","DANCE497","N/A"
"DANCE","498","Field Experience","DANCE498","N/A"
"DANCE","501","Research in Action 1:  Research Methods in Dance","DANCE501","N/A"
"DANCE","502","Research in Action 2: Approaching Praxis","DANCE502","N/A"
"DANCE","505","Research in Action 3:  Self-Evaluation Report","DANCE505","N/A"
"DANCE","511","Ballet","DANCE511","2"
"DANCE","513","Contemporary Dance","DANCE513","7"
"DANCE","515","Ann Arbor Dance Works:  Technique","DANCE515","N/A"
"DANCE","519","Independent Study:  Dance Technique","DANCE519","N/A"
"DANCE","521","University Dance Company","DANCE521","N/A"
"DANCE","525","Ann Arbor Dance Works Repertory","DANCE525","N/A"
"DANCE","528","Performance/Repertory","DANCE528","N/A"
"DANCE","529","Independent Study: Performance/Repertory","DANCE529","N/A"
"DANCE","532","Graduate Performance","DANCE532","N/A"
"DANCE","534","Performance Improvisation 1","DANCE534","N/A"
"DANCE","536","Dramaturgy for Physical Performance","DANCE536","N/A"
"DANCE","537","Special Topics: Choreography","DANCE537","N/A"
"DANCE","538","Field Experience:  Choreography","DANCE538","N/A"
"DANCE","539","Independent Study: Choreography","DANCE539","N/A"
"DANCE","542","Screendance and New Media 1","DANCE542","N/A"
"DANCE","543","Screendance and New Media Portfolio","DANCE543","N/A"
"DANCE","546","Dancing Women / Dancing Queer","DANCE546","N/A"
"DANCE","547","Special Topics:  Screendance","DANCE547","N/A"
"DANCE","548","Field Experience: Screendance and New Media","DANCE548","N/A"
"DANCE","549","Independent Study: Screendance and New Media","DANCE549","N/A"
"DANCE","559","Independent Study: Dance Science","DANCE559","N/A"
"DANCE","562","Writing Dancing","DANCE562","N/A"
"DANCE","568","Field Experience: Cultures and Contexts","DANCE568","N/A"
"DANCE","569","Independent Study: Cultures and Contexts","DANCE569","N/A"
"DANCE","570","Pedagogy: Practices and Principles","DANCE570","N/A"
"DANCE","572","Pedagogy Dance Composition","DANCE572","N/A"
"DANCE","579","Independent Study: Dance Education","DANCE579","N/A"
"DANCE","583","Dance and Related Arts","DANCE583","N/A"
"DANCE","586","Accompanying Movement","DANCE586","N/A"
"DANCE","591","Thesis Performance","DANCE591","N/A"
"DANCE","595","Thesis 1:  Summer Research Project","DANCE595","N/A"
"DANCE","611","Ballet","DANCE611","N/A"
"DANCE","613","Contemporary Dance","DANCE613","2"
"DANCE","615","Ann Arbor Dance Works Technique","DANCE615","N/A"
"DANCE","618","Field Experience: Dance Technique","DANCE618","N/A"
"DANCE","619","Independent Study: Dance Technique","DANCE619","N/A"
"DANCE","621","University Dance Company","DANCE621","N/A"
"DANCE","625","Dance Repertory","DANCE625","N/A"
"DANCE","628","Field Experience: Performance/Repertory","DANCE628","N/A"
"DANCE","629","Independent Study: Performance/Repertory","DANCE629","N/A"
"DANCE","631","Graduate Studio","DANCE631","N/A"
"DANCE","634","Performance Improvisation 2","DANCE634","N/A"
"DANCE","638","Field Experience: Choreography","DANCE638","N/A"
"DANCE","639","Independent Study: Choreography","DANCE639","N/A"
"DANCE","642","Screendance 2:  Advanced Projects and Productions","DANCE642","N/A"
"DANCE","647","Special Topics:  Screendance","DANCE647","N/A"
"DANCE","648","Field Experience: Screendance","DANCE648","N/A"
"DANCE","649","Independent Study: Screendance","DANCE649","N/A"
"DANCE","669","Independent Study: Dance History","DANCE669","N/A"
"DANCE","695","Thesis 2:  Proposal","DANCE695","N/A"
"DANCE","699","Thesis 3:  Project","DANCE699","N/A"
"DATASCI","101","Introduction to Data Science","DATASCI101","24"
"DATASCI","306","Introduction to Statistical Computing","DATASCI306","15"
"DATASCI","315","Statistics and Artificial Intelligence","DATASCI315","26"
"DATASCI","403","Introduction to Discrete Mathematics","DATASCI403","21"
"DATASCI","406","Computational Methods in Statistics and Data Science","DATASCI406","23"
"DATASCI","413","Applied Regression Analysis","DATASCI413","17"
"DATASCI","415","Statistical Machine Learning","DATASCI415","30"
"DATASCI","451","Bayesian Data Analysis","DATASCI451","21"
"DATASCI","470","Introduction to the Design of Experiments","DATASCI470","18"
"DATASCI","485","Capstone Seminar","DATASCI485","42"
"DATASCI","500","Regression Analysis","DATASCI500","14"
"DATASCI","501","Advanced Regression Analysis","DATASCI501","N/A"
"DATASCI","503","Statistical Machine Learning","DATASCI503","33"
"DATASCI","504","Practice and Communication in Applied Statistics","DATASCI504","20"
"DATASCI","506","Computational Methods and Tools in Statistics","DATASCI506","26"
"DATASCI","507","Data Science and Analytics using Python","DATASCI507","48"
"DATASCI","509","Statistical Models and Methods for Financial Data","DATASCI509","38"
"DATASCI","513","Regression and Data Analysis","DATASCI513","11"
"DATASCI","531","Modeling and Analysis of Time Series Data","DATASCI531","19"
"DATASCI","551","Topics in Bayesian Modeling and Computation","DATASCI551","33"
"DATASCI","600","Regression Analysis","DATASCI600","38"
"DATASCI","601","Advanced Statistical Learning","DATASCI601","52"
"DATASCI","604","Statistical Practice","DATASCI604","N/A"
"DATASCI","606","Computation and Optimization Methods in Statistics","DATASCI606","3"
"DATASCI","608","Monte Carlo Methods in Statistics","DATASCI608","N/A"
"DATASCI","631","Modeling and Analysis of Time Series Data","DATASCI631","N/A"
"DATASCI","651","Topics in Bayesian Modeling and Computation","DATASCI651","39"
"DBLBASS","100","Performance","DBLBASS100","N/A"
"DBLBASS","112","Performance","DBLBASS112","N/A"
"DBLBASS","113","Performance","DBLBASS113","N/A"
"DBLBASS","114","Performance","DBLBASS114","N/A"
"DBLBASS","115","Performance","DBLBASS115","N/A"
"DBLBASS","116","Performance","DBLBASS116","N/A"
"DBLBASS","139","Performance","DBLBASS139","N/A"
"DBLBASS","140","Performance","DBLBASS140","N/A"
"DBLBASS","150","Performance","DBLBASS150","N/A"
"DBLBASS","190","Performance","DBLBASS190","N/A"
"DBLBASS","217","Performance","DBLBASS217","N/A"
"DBLBASS","218","Performance","DBLBASS218","N/A"
"DBLBASS","219","Performance","DBLBASS219","N/A"
"DBLBASS","220","Performance","DBLBASS220","N/A"
"DBLBASS","221","Performance","DBLBASS221","N/A"
"DBLBASS","222","Performance","DBLBASS222","N/A"
"DBLBASS","239","Performance","DBLBASS239","N/A"
"DBLBASS","240","Performance","DBLBASS240","N/A"
"DBLBASS","339","Performance","DBLBASS339","N/A"
"DBLBASS","340","Performance","DBLBASS340","N/A"
"DBLBASS","400","Performance","DBLBASS400","N/A"
"DBLBASS","415","Performance","DBLBASS415","N/A"
"DBLBASS","416","Performance","DBLBASS416","N/A"
"DBLBASS","417","Performance","DBLBASS417","N/A"
"DBLBASS","418","Performance","DBLBASS418","N/A"
"DBLBASS","419","Performance","DBLBASS419","N/A"
"DBLBASS","420","Performance","DBLBASS420","N/A"
"DBLBASS","421","Performance","DBLBASS421","N/A"
"DBLBASS","422","Performance","DBLBASS422","N/A"
"DBLBASS","423","Performance","DBLBASS423","N/A"
"DBLBASS","424","Performance","DBLBASS424","N/A"
"DBLBASS","425","Performance","DBLBASS425","N/A"
"DBLBASS","426","Performance","DBLBASS426","N/A"
"DBLBASS","439","Performance","DBLBASS439","N/A"
"DBLBASS","440","Performance","DBLBASS440","N/A"
"DBLBASS","450","Performance Lab","DBLBASS450","N/A"
"DBLBASS","500","Performance","DBLBASS500","N/A"
"DBLBASS","527","Performance","DBLBASS527","N/A"
"DBLBASS","528","Performance","DBLBASS528","N/A"
"DBLBASS","539","Performance","DBLBASS539","N/A"
"DBLBASS","540","Performance","DBLBASS540","N/A"
"DBLBASS","550","Performance Lab","DBLBASS550","19"
"DBLBASS","600","Performance","DBLBASS600","N/A"
"DBLBASS","639","Performance","DBLBASS639","N/A"
"DBLBASS","640","Performance","DBLBASS640","N/A"
"DENT","490","Independ Research","DENT490","N/A"
"DENT","502","Evidenced-Based Dent","DENT502","6"
"DENT","503","Principles of Pharmacology","DENT503","25"
"DENT","504","Intro to Pathways","DENT504","N/A"
"DENT","505","Select Course | DENT 505","DENT505","N/A"
"DENT","505","Select Course | DENT 505","DENT505","N/A"
"DENT","506","Basic Radiology","DENT506","40"
"DENT","507","Basic Biomaterials","DENT507","13"
"DENT","508","Applied Biomaterials I","DENT508","15"
"DENT","509","Oralfacial Function I","DENT509","2"
"DENT","510","Basic Histology","DENT510","21"
"DENT","511","Oralfacial Complex","DENT511","3"
"DENT","512","Microbio of Caries","DENT512","N/A"
"DENT","513","Biol Salivary Glands","DENT513","N/A"
"DENT","514","Biology of Oral Mucosa & Perio","DENT514","N/A"
"DENT","515","Grand Rounds","DENT515","N/A"
"DENT","517","Introduction to Clinical Skills","DENT517","3"
"DENT","518","Behavioral Science I","DENT518","13"
"DENT","519","Clinical Foundations I","DENT519","N/A"
"DENT","520","Clinical Found I","DENT520","59"
"DENT","521","Dental Anat & Occlusion","DENT521","60"
"DENT","522","Comp Care Clinic","DENT522","8"
"DENT","523","OCCLUSION II","DENT523","N/A"
"DENT","524","Pathways Program","DENT524","3"
"DENT","525","Cell & Molecular Bio","DENT525","86"
"DENT","526","Diagnostic Sciences I","DENT526","8"
"DENT","527","Occlusion II","DENT527","N/A"
"DENT","529","Oral Health Promo","DENT529","3"
"DENT","530","Fundamentals of Periodontics","DENT530","49"
"DENT","532","Cariology I","DENT532","35"
"DENT","533","Infection & Immun","DENT533","44"
"DENT","534","Behavioral Sci II","DENT534","3"
"DENT","535","Behav Sci Practicum","DENT535","N/A"
"DENT","536","Intro to Prostho Tx","DENT536","2"
"DENT","537","Nervous System","DENT537","41"
"DENT","538","Musculoskeletal System","DENT538","40"
"DENT","539","Development, Regeneration and Genetics","DENT539","79"
"DENT","540","Int Med Sciences II","DENT540","N/A"
"DENT","542","Cariology II","DENT542","19"
"DENT","545","Head & Neck Anatomy","DENT545","78"
"DENT","550","DSR I Prep Research Proposal","DENT550","N/A"
"DENT","551","DSR II:Research Pres","DENT551","N/A"
"DENT","601","Dental Therapeutics","DENT601","18"
"DENT","602","BASIC PHARMACOLOGY","DENT602","N/A"
"DENT","603","Treatment Planning","DENT603","6"
"DENT","604","Radiographic Interpretation","DENT604","N/A"
"DENT","605","The Pt. w/ Neoplasia","DENT605","60"
"DENT","607","Medical Emergencies","DENT607","33"
"DENT","608","Oralfacial Health III","DENT608","4"
"DENT","609","Periodontology","DENT609","17"
"DENT","610","Appl Biomaterials II","DENT610","5"
"DENT","612","Occlusion","DENT612","4"
"DENT","613","Principles of Oral Surgery","DENT613","33"
"DENT","614","Prin of Restorative Dent","DENT614","16"
"DENT","615","Dent Med Comp Pt","DENT615","44"
"DENT","616","Grand Rounds - D2","DENT616","N/A"
"DENT","617","Principles of Endodontics I","DENT617","10"
"DENT","620","Comprehensive Care Clinic","DENT620","13"
"DENT","621","Clinical Foundations II","DENT621","52"
"DENT","622","Clinical Foundation II-Removab","DENT622","35"
"DENT","624","Oral Pathology","DENT624","N/A"
"DENT","625","Selectives Pathway","DENT625","13"
"DENT","626","Applied Nutrition","DENT626","27"
